dataset_id,record_id,trial_id,planting_date,season,flooded,on_farm,is_survey,treatment,rep,crop,variety,dmy_residue,yield_part,yield,yield_moisture,N_fertilizer,P_fertilizer,K_fertilizer,irrigated,row_spacing,plot_area,grain_P,residue_P,country,location,longitude,latitude,geo_from_source,soil_pH,soil_P
doi_10.7910_DVN_AMAZXA,625,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,Kasalath,611.833,grain,3115.67,,150,22,42,TRUE,20,1.28,1.8767,0.6567,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,626,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,IR74,579.167,grain,6750.33,,150,22,42,TRUE,20,1.28,2.7333,1.6467,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,627,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,NERICA10,380.6,grain,5314,,150,22,42,TRUE,20,1.28,2.1378,1.02,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,628,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,TAICHUNGNATIVE1,547.233,grain,6875.67,,150,22,42,TRUE,20,1.28,3.48,1.1867,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,629,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,SADRITORMISRI,270.133,grain,3270.33,,150,0,42,TRUE,,1.28,2.24,0.8667,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,630,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,DJ123,262.5,grain,3194.33,,150,0,42,TRUE,,1.28,2.28,0.69,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,631,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,Kasalath,368.067,grain,3380.33,,150,0,42,TRUE,,1.28,1.3367,0.54,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,632,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,IR74,255.8,grain,3097,,150,0,42,TRUE,,1.28,1.6133,0.8567,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,633,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,NERICA10,154.167,grain,1812.67,,150,0,42,TRUE,,1.28,2.2967,0.865,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,634,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,SANTHISUFAID,325.7,grain,1869,,150,0,42,TRUE,,1.28,1.9867,0.7433,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,635,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,TAICHUNGNATIVE1,282.633,grain,4495.33,,150,0,42,TRUE,,1.28,2.2,0.9667,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,636,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,MUDGO,357.667,grain,4502.33,,150,0,42,TRUE,,1.28,2.5033,0.9633,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,637,19,2014,,TRUE,FALSE,FALSE,-P,3,rice,SARO5,378.5,grain,4788.67,,150,0,42,TRUE,,1.28,2.64,0.8267,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,638,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,NERICA1,1220.9,grain,5217,,150,22,42,TRUE,20,1.28,2.9333,0.84,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,639,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,IR64,790.619,grain,6935.67,,150,22,42,TRUE,20,1.28,2.4967,0.965,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,640,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,SUNDENSIS,552.401,grain,5813.33,,150,22,42,TRUE,20,1.28,,,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,641,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,NERICA4,593.599,grain,6462.33,,150,22,42,TRUE,20,1.28,2.78,0.58,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,642,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,ITA257,616.199,grain,5200,,150,22,42,TRUE,20,1.28,3.032,1.17,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,643,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,TAICHUNGNATIVE1,768.933,grain,6675,,,0,,TRUE,,0.8,2.6733,0.9367,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,644,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,KALUBALAVEE,795.85,grain,5159,,,0,,TRUE,,0.8,3.0333,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,645,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,IR36,1013.9,grain,1722.33,,,0,,TRUE,,0.8,2.6167,0.9467,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,646,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,SADRITORMISRI,712.5,grain,5906.67,,150,22,42,TRUE,20,1.28,2.1233,1.7667,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,647,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,MUDGO,566.667,grain,7249.67,,150,22,42,TRUE,20,1.28,2.3967,1.1933,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,648,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,ITA257,373.3,grain,5435.33,,,0,,TRUE,,0.8,2.7233,0.8994,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,649,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,NERICA10,512.5,grain,7810.33,,,0,,TRUE,,0.8,2.8667,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,650,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,SANTHISUFAID,663.2,grain,339.5,,,0,,TRUE,,0.8,2.6,0.9515,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,651,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,Mwangaza,602.267,grain,4467,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,652,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH228-5,1188.2,grain,8314.67,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,653,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH211-3-1-3-3,625,grain,2004,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,654,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,SADRITORMISRI,779.567,grain,4898,,,0,,TRUE,,0.8,3,0.9194,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,655,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,TOX1011-4-A2,815.967,grain,5278.33,,,0,,TRUE,,0.8,2.5867,0.5915,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,656,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH218-5-3-18-3,958.333,grain,5817,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,657,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH211-3-2-3-3,812.55,grain,2077.67,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,658,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH205-2-5-17-3,1156.3,grain,5847.5,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,659,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,RTS4,799.9,grain,5005.67,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,660,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,DAWEBYAN,615.2,grain,5179,,,0,,TRUE,,0.8,2.695,0.7394,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,661,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,SANTHISUFAID,568.067,grain,2659,,150,22,42,TRUE,20,1.28,1.6967,0.8667,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,662,19,2014,wet,TRUE,FALSE,FALSE,+P,3,rice,IR64,,grain,5961.36,,150,22,42,TRUE,20,1.28,,,Tanzania,Dakawa,37.537,-6.437,FALSE,6,
doi_10.7910_DVN_AMAZXA,663,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,DJ123,561.867,grain,5713.33,,,0,,TRUE,,0.8,2.4733,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,664,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,N22,786.8,grain,3410,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,665,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,IR64,791.7,grain,6740.33,,,0,,TRUE,,0.8,2.4367,0.8233,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,666,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,Kasalath,691.3,grain,4329.67,,,0,,TRUE,,0.8,2.6267,0.5594,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,667,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH218-5-3-5-3,859.4,grain,5859.5,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,668,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,YODANYA,736.1,grain,5497.67,,,0,,TRUE,,0.8,2.4733,0.7094,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,669,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,MUDGO,912.567,grain,9039.5,,150,22,42,TRUE,20,1.28,2.524,0.995,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,670,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH205-2-5-13-3,680.2,grain,4921,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,671,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,SIGADIS,829.331,grain,3621.5,,150,22,42,TRUE,20,1.28,2.989,1.17,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,672,14,2013,wet,TRUE,FALSE,FALSE,+P,3,rice,IR36,649.667,grain,5764.33,,150,22,42,TRUE,20,1.28,2.03,,Tanzania,Dakawa,37.537,-6.437,FALSE,6.1,
doi_10.7910_DVN_AMAZXA,673,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,MUDGO,711.833,grain,6438.67,,,0,,TRUE,,0.8,2.9467,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,674,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,EMATAA16-34,1260,grain,4337,,,0,,TRUE,,0.8,2.93,0.9543,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,675,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,TEQING,691.933,grain,1309,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,676,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH205-2-5-3-3,1064,grain,5420.67,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,677,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH228-2,1066,grain,6257.5,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,678,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,COARSE,487.5,grain,373,,,0,,TRUE,,0.8,4.26,0.9854,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,679,14,2013,wet,TRUE,FALSE,FALSE,-P,3,rice,PH230-2,789.7,grain,7773,,,0,,TRUE,,0.8,,,Tanzania,Dakawa,37.537,-6.437,FALSE,,
doi_10.7910_DVN_AMAZXA,680,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR64,105.442,grain,1074.45,,80,30,50,FALSE,20,1.4,3.0086,2.1733,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,681,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH228-2,91.416,grain,1076.21,,80,30,50,FALSE,20,1.4,3.1315,1.58,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,682,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR74371-70-1-1,,grain,2913,,80,30,50,FALSE,20,0.64,2.3252,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,683,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-23-1,,grain,3869,,80,30,50,FALSE,20,0.64,2.5136,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,684,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH230-2,93.598,grain,1211.12,,80,30,50,FALSE,20,1.4,3.315,1.3467,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,685,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA1,131.202,grain,1557.56,,80,30,50,FALSE,20,1.4,3.1534,1.3067,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,686,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR36,,grain,1270.33,,80,30,50,FALSE,20,0.64,2.6643,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,687,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR81063-B-94-U3-4,,grain,2079.67,,80,30,50,FALSE,20,0.64,2.6202,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,688,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,SANTHISUFAID,,grain,4263.33,,80,30,50,FALSE,20,0.64,2.4604,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,689,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,TOX1011-4-A2,,grain,3378.33,,80,30,50,FALSE,20,0.64,2.1288,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,690,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,EMATAA16-34,,grain,108.33,,80,30,50,FALSE,20,0.64,,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,691,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,ITA257,,grain,3568.33,,80,30,50,FALSE,20,0.64,2.46,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,692,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR83929-B-B-132-3,,grain,2421.33,,80,30,50,FALSE,20,0.64,2.4921,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,693,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,COARSE,,grain,2983.67,,80,30,50,FALSE,20,0.64,2.328,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,694,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-47-2,,grain,2012.67,,80,30,50,FALSE,20,0.64,2.7807,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,695,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,P163,,grain,2876,,80,30,50,FALSE,20,0.64,2.4929,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,696,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,DAWEBYAN,,grain,2214.67,,80,30,50,FALSE,20,0.64,2.5705,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,697,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR74371-54-1-1,,grain,1975.67,,80,30,50,FALSE,20,0.64,2.395,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,698,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,BJ1,,grain,1764.67,,80,30,50,FALSE,20,0.64,2.5971,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,699,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-88-2,,grain,2017.67,,80,30,50,FALSE,20,0.64,2.9569,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,700,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,Kasalath,,grain,1897.67,,80,30,50,FALSE,20,0.64,2.3824,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,701,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,DJ123,,grain,3120,,80,30,50,FALSE,20,0.64,2.4068,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,702,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,Kathiyan1,,grain,1997.33,,80,30,50,FALSE,20,0.64,2.626,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,703,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR74371-46-1-1,,grain,2439,,80,30,50,FALSE,20,0.64,2.4149,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,704,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,Kasalath,145.544,grain,1539.49,,80,30,50,FALSE,20,1.4,2.9331,1.85,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,705,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,TAICHUNGNATIVE1,52.001,grain,554.48,,80,30,50,FALSE,20,1.4,2.6527,1.0212,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,706,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,YODANYA,83.831,grain,1069.35,,80,30,50,FALSE,20,1.4,3.0233,1.5433,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,707,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH218-5-3-18-3,74.196,grain,116.3,,80,0,50,FALSE,,1.4,1.5247,0.533,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,708,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,WAB501-11-5-1,64.209,grain,843.96,,80,0,50,FALSE,,1.4,1.5382,0.3468,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,709,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,IR83399-B-B-52-1,59.975,grain,478.2,,80,0,50,FALSE,,1.4,1.6639,0.4972,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,710,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,IR83399-B-B-52-1,,grain,3140.67,,80,30,50,FALSE,20,0.64,2.3091,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,711,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,RTS4,,grain,70.3333,,80,30,50,FALSE,20,0.64,,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,712,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,SERATOESHARI,,grain,10.6667,,80,30,50,FALSE,20,0.64,,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,713,2,2012,wet,FALSE,FALSE,FALSE,+P,3,rice,YODANYA,,grain,2672.67,,80,30,50,FALSE,20,0.64,2.867,,Burkina Faso,Farako-Ba,-4.344,11,FALSE,5.2,1.4
doi_10.7910_DVN_AMAZXA,714,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,NERICA3,64.329,grain,819.88,,80,30,50,FALSE,20,1.4,2.6731,1.2769,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,715,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,DAWEBYAN,159.874,grain,1413.94,,80,30,50,FALSE,20,1.4,2.9708,1.2333,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,716,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR83399-B-B-52-1,74.294,grain,1058.95,,80,30,50,FALSE,20,1.4,2.8441,1.8733,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,717,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-18-3,62.813,grain,188.3,,80,30,50,FALSE,20,1.4,2.7879,1.9633,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,718,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,SANTHISUFAID,106.436,grain,1338.86,,80,0,50,FALSE,,1.4,1.3475,0.3741,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,719,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,COARSE,82.633,grain,989.23,,80,0,50,FALSE,,1.4,1.4936,0.522,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,720,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,SADRITORMISRI,114.68,grain,874.52,,80,0,50,FALSE,,1.4,1.55,0.492,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,721,11,2013,wet,FALSE,FALSE,FALSE,-P,3,rice,PH228-5,83.352,grain,325.48,,80,0,50,FALSE,,1.4,1.7955,0.5677,Burkina Faso,Farako-Ba,-4.344,11,FALSE,,
doi_10.7910_DVN_AMAZXA,722,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,WAB501-11-5-1,84.981,grain,1227.95,,80,30,50,FALSE,20,1.4,3.2369,1.9833,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,723,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,SANTHISUFAID,106.496,grain,1313.61,,80,30,50,FALSE,20,1.4,2.383,1.5515,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,724,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,Apo,129.573,grain,1278.51,,80,30,50,FALSE,20,1.4,2.9616,1.62,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,725,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,ITA257,69.008,grain,1184.13,,80,30,50,FALSE,20,1.4,3.1087,1.5133,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,726,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-8-3,92.212,grain,859.5,,80,30,50,FALSE,20,1.4,3.1678,1.78,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,727,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,TOX1011-4-A2,63.294,grain,964.1,,80,30,50,FALSE,20,1.4,3.015,1.6,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,728,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,COARSE,145.025,grain,1856.35,,80,30,50,FALSE,20,1.4,2.8033,1.29,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,729,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR82635-B-B-93-2,96.061,grain,1101.88,,80,30,50,FALSE,20,1.4,3.3606,2.03,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,730,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,IR36,121.024,grain,497.16,,80,30,50,FALSE,20,1.4,2.6154,1.8033,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,731,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-3-5-3,112.241,grain,945.85,,80,30,50,FALSE,20,1.4,2.8005,1.09,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
doi_10.7910_DVN_AMAZXA,732,11,2013,wet,FALSE,FALSE,FALSE,+P,3,rice,PH218-5-5-7-3,89.146,grain,904.84,,80,30,50,FALSE,20,1.4,3.0218,1.2667,Burkina Faso,Farako-Ba,-4.344,11,FALSE,6.2,1.39948597907651
